NRO COMPARENDO,POLCA,FECHA COMP,ESTADO,PLACA,SERVICIO,CLASE,INMOVILIZADO,INFRACCION,VALOR
68276000000020091752,NO,07/13/2021,CANCELADO,MNK09F,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020098203,NO,07/13/2021,AUDIENCIA,SSY994,PUBLICO,AUTOMOVIL,NO,C02,447600
68276000000020096636,NO,07/13/2021,CANCELADO,FDP620,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020098231,NO,07/13/2021,RESOLUCION,RZS326,PUBLICO,CAMIONETA,NO,C02,447600
68276000000020098232,NO,07/13/2021,RESOLUCION,XMD312,PARTICULAR,AUTOMOVIL,NO,C02,447600
68276000000020096637,NO,07/13/2021,CANCELADO,SMT525,PUBLICO,AUTOMOVIL,NO,C03,167900
68276000000020098261,NO,07/13/2021,RESOLUCION,SQD73F,PARTICULAR,MOTOCICLETA,NO,C35,447600
68276000000020091852,NO,07/13/2021,RESOLUCION,PZD75E,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020098233,NO,07/13/2021,CANCELADO,PNS72F,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020096638,NO,07/13/2021,CANCELADO,MMT69F,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020098204,NO,07/13/2021,RESOLUCION,KRE71A,PARTICULAR,MOTOCICLETA,SI,C02,447600
99999999000004764637,SI,07/13/2021,RESOLUCION,CSN188,PARTICULAR,AUTOMOVIL,NO,B01,238700
68276000000020091853,NO,07/13/2021,RESOLUCION,TTW783,PUBLICO,AUTOMOVIL,NO,C06,447600
68276000000020097493,NO,07/14/2021,PENDIENTE,FKU24A,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020097494,NO,07/14/2021,RESOLUCION,KKC334,OTRO,AUTOMOVIL,NO,D07,895200
68276000000020097495,NO,07/14/2021,RESOLUCION,TTW332,PUBLICO,AUTOMOVIL,NO,C14,447600
99999999000004764638,SI,07/14/2021,RESOLUCION,XNA27C,PARTICULAR,MOTOCICLETA,NO,D01,895200
68276000000020098184,NO,07/14/2021,RESOLUCION,RMV86D,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020097496,NO,07/14/2021,CANCELADO,HEY10F,PARTICULAR,MOTOCICLETA,NO,C02,167900
68276000000020091753,NO,07/14/2021,CANCELADO,GIS985,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020097497,NO,07/14/2021,RESOLUCION,HYV350,PARTICULAR,AUTOMOVIL,NO,C02,447600
99999999000004764639,SI,07/14/2021,RESOLUCION,HGU32C,PARTICULAR,MOTOCICLETA,NO,B01,238700
68276000000020097498,NO,07/14/2021,CANCELADO,FMD024,PARTICULAR,AUTOMOVIL,NO,C02,472585
68276000000020097499,NO,07/14/2021,CANCELADO,DUX879,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020096964,NO,07/14/2021,CANCELADO,HWM988,PARTICULAR,CAMIONETA,NO,C02,167900
68276000000020098271,NO,07/14/2021,CANCELADO,GHN797,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020098272,NO,07/14/2021,RESOLUCION,ALF58C,PARTICULAR,MOTOCICLETA,NO,C02,447600
68276000000020098281,NO,07/14/2021,CANCELADO,BKP697,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020091854,NO,07/14/2021,RESOLUCION,TTS636,PARTICULAR,AUTOMOVIL,NO,C02,447600
